,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3113,15746127,Hort,572,France,Female,47,2,0.00,2,1,0,36099.70,0
3114,15751297,Wilson,732,France,Male,36,5,0.00,2,1,0,161428.25,0
3115,15682528,Cremonesi,572,France,Male,33,5,0.00,1,0,1,41139.05,0
3116,15690772,Hughes,635,Spain,Female,48,2,0.00,2,1,1,136551.25,0
3117,15721426,Milne,606,Germany,Male,65,10,126306.64,3,0,0,7861.68,1
3118,15647402,Wan,628,France,Female,38,3,0.00,2,1,1,48924.73,0
3119,15663294,Kao,703,France,Male,32,1,125685.79,1,1,1,56246.72,0
3120,15735246,Norman,798,Spain,Female,58,9,0.00,2,0,0,119071.56,1
3121,15658716,Banks,667,Germany,Female,37,5,92171.35,3,1,0,178106.34,1
3122,15732430,H?,850,Spain,Female,54,4,120952.74,1,1,0,66963.15,0
3123,15713826,Ferguson,613,Germany,Female,20,0,117356.19,1,0,0,113557.70,1
3124,15613017,McMillan,586,Germany,Male,32,1,149814.54,1,1,0,31830.06,0
3125,15813871,Hs?,690,France,Male,47,2,0.00,2,1,0,151375.73,0
3126,15783752,Lindsay,752,Germany,Male,29,4,129514.99,1,1,1,102930.46,0
3127,15785559,De Luca,678,France,Male,43,1,133237.21,1,1,0,111032.79,1
3128,15675522,Ko,628,Germany,Female,30,9,132351.29,2,1,1,74169.13,0
3129,15753370,McDonald,691,Germany,Female,38,5,114753.76,1,1,0,107665.02,0
3130,15720662,Sholes,787,France,Female,35,1,106266.80,1,1,1,16607.15,0
3131,15770631,Sutherland,730,Spain,Male,25,5,167385.81,1,1,1,56307.51,0
3132,15570859,Froggatt,626,Germany,Male,36,2,181671.16,2,1,1,57531.14,0
3133,15614302,Crotty,699,Germany,Female,31,10,125837.86,2,1,0,189392.66,0
3134,15759290,Coleman,620,Spain,Male,29,9,0.00,2,1,0,13133.88,0
3135,15756118,T'ao,661,Spain,Male,20,8,0.00,1,1,0,110252.53,0
3136,15662337,Baldwin,744,Germany,Female,50,1,121498.11,2,0,1,106061.47,1
3137,15620988,Murray,616,France,Male,46,2,0.00,2,1,0,137136.46,0
3138,15811032,Gambrell,477,Germany,Female,58,8,145984.92,1,1,1,24564.70,0
3139,15764033,Lin,693,Germany,Female,43,1,121927.92,1,1,0,87994.95,1
3140,15726403,Glenny,660,Germany,Male,41,1,129901.21,1,1,0,26025.60,1
3141,15655274,Bardin,548,France,Female,29,4,0.00,2,0,1,48673.18,0
3142,15646227,Folliero,682,France,Female,27,1,97893.20,1,1,0,166144.98,0
3143,15792649,Patterson,547,Spain,Female,31,9,0.00,2,0,0,99294.22,0
3144,15642098,Cox,622,Spain,Female,36,0,108960.00,2,1,0,111180.30,1
3145,15637138,Murray,660,France,Male,34,1,0.00,2,1,0,9692.58,0
3146,15606849,Blackall,698,France,Female,27,1,94920.71,1,1,1,40339.90,0
3147,15652401,Lafleur,496,France,Female,36,7,0.00,2,0,0,108098.28,0
3148,15705735,Onyekachi,577,Spain,Male,43,3,0.00,2,1,1,135008.92,0
3149,15583748,McGuigan,592,Spain,Male,38,8,0.00,2,1,0,180426.20,0
3150,15582762,Mazzanti,667,Spain,Male,77,2,0.00,1,1,1,34702.92,0
3151,15572956,Steen,683,France,Male,36,5,115350.63,1,1,1,122305.91,0
3152,15805769,O'Loughlin,656,Spain,Male,33,4,0.00,2,1,0,116706.00,0
3153,15703923,Cameron,744,Germany,Male,41,7,190409.34,2,1,1,138361.48,0
3154,15771742,Boyle,580,Germany,Male,38,9,115442.19,2,1,0,128481.50,1
3155,15808760,Evseev,603,Spain,Female,42,6,0.00,1,1,1,90437.87,0
3156,15672798,O'Brien,656,France,Female,45,7,145933.27,1,1,1,199392.14,0
3157,15771409,McGregor,586,France,Male,58,7,151933.63,1,1,0,162960.05,1
3158,15774336,Jamieson,648,Germany,Male,44,9,111369.79,2,1,1,91947.74,0
3159,15612465,Siciliano,684,Spain,Male,34,9,100628.00,2,1,1,190263.78,0
3160,15769412,Atkinson,684,Spain,Male,39,4,207034.96,2,0,0,157694.76,1
3161,15808386,Cocci,721,Germany,Female,45,7,138523.20,1,0,0,59604.45,1
3162,15753549,Dubinina,669,France,Male,25,1,157848.53,1,0,0,37543.93,1
3163,15757467,Feng,563,Spain,Male,57,6,0.00,2,1,1,39297.48,0
3164,15789379,Zetticci,762,France,Male,26,6,130428.78,1,1,0,173365.89,0
3165,15692207,Ingle,609,France,Female,53,6,0.00,2,1,1,124218.27,0
3166,15793196,Kelly,759,France,Male,41,9,0.00,2,0,1,190294.12,0
3167,15774285,Kentish,649,Spain,Female,47,8,110783.28,1,1,1,71420.16,0
3168,15729054,Korovina,744,Germany,Male,32,4,96106.83,1,1,1,79812.77,0
3169,15693200,King,752,France,Female,36,7,0.00,2,1,0,184866.86,0
3170,15745452,Sun,651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0
3171,15615456,Aleksandrova,680,France,Female,37,10,123806.28,1,1,0,81776.84,1
3172,15665077,Vogel,598,France,Female,43,5,0.00,3,1,1,100722.72,1
3173,15807923,Young,716,Germany,Female,39,10,115301.31,1,1,0,43527.40,1
3174,15733229,Rodriguez,638,Spain,Female,34,7,0.00,2,0,0,3946.29,0
3175,15572021,Ts'ao,798,Germany,Female,29,8,80204.11,2,1,0,70223.22,0
3176,15713578,Farrell,483,France,Female,50,9,0.00,2,1,1,111020.24,0
3177,15594436,Mazzi,588,Spain,Male,33,2,0.00,2,1,1,12483.56,0
3178,15630551,Forbes,696,France,Male,33,2,163139.27,1,1,1,7035.36,0
3179,15686060,Chou,670,Germany,Male,43,9,111677.88,1,1,0,178827.30,1
3180,15709511,Watt,622,France,Male,43,8,0.00,2,1,0,100618.17,0
3181,15808566,Hs?,516,France,Male,46,2,0.00,2,1,1,169122.54,0
3182,15659149,King,530,France,Male,39,2,0.00,2,1,0,197923.05,0
3183,15567839,Gordon,501,France,Male,42,9,114631.23,1,0,1,91429.74,0
3184,15725811,Lim,705,France,Male,25,0,97544.29,1,0,1,59887.15,0
3185,15797595,Greenhalgh,709,France,Female,40,9,131569.63,1,1,1,103970.58,0
3186,15597951,Muir,471,France,Female,58,4,114713.57,1,1,1,36315.03,0
3187,15583067,McMillan,687,France,Female,36,4,97157.96,1,0,1,63185.05,0
3188,15738088,Parkin,634,Spain,Male,63,10,0.00,2,1,0,30772.86,1
3189,15708534,Afamefuna,524,Spain,Female,64,5,0.00,1,1,0,136079.64,1
3190,15778959,Brookes,606,France,Female,36,10,0.00,2,0,1,155641.46,0
3191,15665014,Middleton,458,Spain,Male,36,5,0.00,2,1,0,79723.78,0
3192,15616029,Adams,705,France,Male,32,7,0.00,2,1,0,7921.57,0
3193,15677217,Ibragimova,705,France,Male,30,1,0.00,1,1,1,181300.32,0
3194,15570145,Long,763,France,Female,23,2,0.00,2,1,0,153983.99,0
3195,15657637,Ts'ui,696,Spain,Female,36,3,0.00,3,1,0,65039.90,0
3196,15736717,Ma,602,France,Male,31,7,155271.83,1,1,1,179446.31,0
3197,15751774,Monnier,774,France,Male,76,4,112510.89,1,1,1,143133.18,0
3198,15757933,Hardy,733,Germany,Female,30,1,102452.71,1,1,0,21556.95,0
3199,15806132,Martin,555,France,Male,55,4,146798.81,1,1,1,74149.77,0
3200,15757015,Davies,783,Germany,Female,41,5,106640.50,1,1,0,176945.96,0
3201,15786308,Millar,730,Spain,Female,33,9,0.00,2,0,0,176576.62,0
3202,15691150,Ku,699,France,Female,32,4,110559.46,1,1,1,127429.56,0
3203,15591286,Simmons,731,Germany,Female,49,4,88826.07,1,1,1,33759.41,1
3204,15737571,Matveyev,540,Spain,Female,28,6,84121.04,1,0,1,80698.54,0
3205,15765694,Bage,584,Spain,Female,59,1,0.00,1,0,1,130260.11,1
3206,15645248,Ho,510,France,Female,30,0,0.00,2,1,1,130553.47,0
3207,15646566,Bell,763,France,Female,58,9,187911.55,1,0,1,35825.18,0
3208,15571476,Kelly,635,Spain,Male,38,0,103257.14,1,0,0,158344.63,0
3209,15801277,Maccallum,715,France,Female,31,2,112212.14,2,1,1,181600.72,0
3210,15794468,Tsou,641,France,Female,42,6,0.00,2,0,0,121138.77,0
3211,15751032,Enemuo,629,Germany,Female,37,1,35549.81,2,0,0,49676.33,0
3212,15644765,Ashton,689,Germany,Male,26,4,120727.97,1,0,1,149073.88,0
3213,15595991,Hsiung,585,France,Male,54,8,87105.32,1,1,1,55346.14,0
3214,15602731,Wong,724,France,Male,31,5,0.00,1,1,0,134889.95,1
3215,15786249,Whitfield,616,Spain,Male,30,2,0.00,2,1,0,199099.51,0
3216,15673539,Napolitani,690,France,Female,26,3,118097.87,1,1,0,61257.83,0
3217,15729246,Hardacre,847,Spain,Male,31,5,0.00,2,1,1,76326.67,0
3218,15739068,Nwoye,638,Germany,Male,25,4,148045.45,2,1,1,114722.42,0
3219,15584518,Arthur,589,Germany,Female,50,5,144895.05,2,1,1,34941.23,0
3220,15754919,Nwebube,773,France,Female,40,10,0.00,2,0,1,69303.15,0
3221,15749540,Hsiung,585,France,Male,36,7,0.00,2,1,0,94283.09,0
3222,15730394,Crowther,709,France,Female,43,8,0.00,2,0,0,168035.62,1
3223,15691483,Chin,549,France,Female,25,5,0.00,2,0,0,190857.79,0
3224,15638231,Chung,730,Spain,Female,62,2,0.00,2,1,1,162889.10,0
3225,15684645,Ajuluchukwu,704,Germany,Male,41,9,62078.21,2,1,0,129050.67,0
3226,15752622,Kerr,729,France,Female,32,7,38550.06,1,0,1,179230.23,0
3227,15673837,Ko,617,Spain,Male,61,3,113858.95,1,1,1,38129.22,0
3228,15763460,Yao,680,France,Male,33,10,183768.47,1,1,0,164119.35,0
3229,15793723,Ch'iu,607,Germany,Male,32,9,144272.07,2,1,0,176580.63,0
3230,15758477,Tobeolisa,547,France,Female,32,2,0.00,2,1,0,132002.83,0
3231,15750658,Obiuto,798,France,Male,37,8,0.00,3,0,0,110783.28,0
3232,15569807,Ejimofor,673,France,Female,34,8,42157.08,1,1,0,20598.59,1
3233,15785899,Ch'en,789,Germany,Male,33,8,151607.56,1,1,0,4389.40,0
3234,15809823,Thurgood,491,Germany,Male,19,2,125860.20,1,0,0,129690.50,0
3235,15720338,Mazzanti,592,Spain,Male,55,8,85845.43,2,1,1,128918.42,0
3236,15612043,Hammonds,418,France,Male,36,7,90145.04,1,1,1,69157.93,0
3237,15815615,Kung,681,France,Male,36,5,141952.07,1,1,1,185144.08,0
3238,15815656,Hopkins,541,Germany,Female,39,9,100116.67,1,1,1,199808.10,1
3239,15675675,Slate,850,France,Female,32,5,106290.64,1,1,0,121982.73,0
3240,15768465,Sheppard,582,Germany,Male,35,8,121309.17,2,1,1,28750.67,0
3241,15577170,Manfrin,532,France,Male,60,5,76705.87,2,0,1,13889.73,0
3242,15609545,Azubuike,548,France,Male,29,5,83442.98,1,0,1,177017.39,0
3243,15690678,Brooks,530,France,Female,33,4,129307.32,1,1,1,172930.28,0
3244,15571752,Romani,668,Germany,Female,32,10,92041.87,1,1,1,43595.90,0
3245,15694518,Kodilinyechukwu,624,Spain,Female,36,0,0.00,2,1,0,111605.90,0
3246,15790067,Sun,614,Spain,Male,39,3,151914.93,1,0,0,56459.45,0
3247,15632051,Douglas,550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1
3248,15626147,Maclean,608,France,Female,62,8,144976.50,1,0,0,175836.03,1
3249,15583850,Davidson,672,Germany,Male,68,0,126061.51,2,1,1,184936.77,0
3250,15679804,Esquivel,636,France,Male,36,5,117559.05,2,1,1,111573.30,0
3251,15802118,Ignatieff,664,Spain,Male,41,7,123428.69,1,1,1,164924.11,0
3252,15743478,Johnson,659,Germany,Male,39,8,52106.33,2,1,1,107964.36,0
3253,15726267,Paterson,570,France,Male,32,9,117337.54,2,0,1,62810.91,0
3254,15700937,Romano,767,Spain,Female,24,5,0.00,2,1,1,67445.85,0
3255,15598614,Lucchesi,790,Spain,Male,20,8,0.00,2,1,0,168152.76,0
3256,15571666,Shaw,642,Germany,Male,30,8,134497.27,1,0,0,43250.54,0
3257,15716324,Ignatieff,665,France,Female,23,9,143672.90,1,1,1,115147.33,0
3258,15783463,Read,678,France,Female,26,1,0.00,2,1,0,45443.68,0
3259,15723216,Greco,623,Germany,Male,33,2,80002.33,1,1,1,104079.62,0
3260,15688760,Obialo,522,Germany,Female,37,3,95022.57,1,1,1,129107.59,0
3261,15797919,Ting,773,Spain,Male,37,2,103195.20,2,1,0,178268.36,0
3262,15611088,Genovese,790,France,Female,31,9,0.00,2,1,0,84126.75,0
3263,15800482,Bradshaw,586,Spain,Female,33,7,0.00,2,1,1,168261.40,0
3264,15702464,Ross,549,France,Female,34,4,0.00,2,0,0,139463.57,0
3265,15665438,Hs?,669,France,Male,43,1,163159.85,1,0,1,15602.80,0
3266,15721292,Atkins,719,Spain,Male,39,5,0.00,2,1,0,145759.70,0
3267,15739248,Lin,727,France,Male,52,4,0.00,2,1,1,118429.02,0
3268,15627212,Smith,630,France,Female,36,2,110414.48,1,1,1,48984.95,0
3269,15769110,Stehle,653,France,Female,46,5,0.00,2,1,0,49707.85,0
3270,15807593,Berry,546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0
3271,15683562,Allen,646,France,Male,35,6,84026.86,1,0,1,164255.69,0
3272,15642785,Douglas,479,France,Male,34,5,117593.48,2,0,0,113308.29,0
3273,15638882,Cardell,710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1
3274,15802362,Newland,550,Spain,Male,45,0,0.00,2,0,1,70399.71,0
3275,15693326,Whitehouse,641,France,Female,42,7,125437.14,2,0,0,164128.58,0
3276,15673929,Chin,543,France,Male,64,4,0.00,2,1,1,148305.82,0
3277,15751628,Onyemachukwu,438,France,Male,60,7,78391.17,1,0,1,49424.60,0
3278,15599660,Bennett,604,France,Male,36,6,116229.85,2,1,1,79633.38,0
3279,15587535,Onyemauchechukwu,450,Spain,Female,46,5,177619.71,1,1,0,54227.06,0
3280,15635598,Hsieh,812,France,Male,29,6,0.00,2,0,0,168023.60,0
3281,15578878,Hancock,569,Spain,Female,30,3,139528.23,1,1,1,33230.37,0
3282,15690153,Sun,639,France,Female,37,4,116121.84,2,0,1,181850.74,0
3283,15605037,Ting,818,France,Female,49,2,0.00,1,0,1,192298.84,1
3284,15703541,Wang,772,Germany,Female,51,9,143930.92,1,0,1,46675.51,1
3285,15718242,Wollstonecraft,725,Germany,Female,47,1,104887.43,1,0,0,86622.56,1
3286,15685844,White,518,Germany,Female,35,8,141665.63,1,0,1,192776.64,0
3287,15677955,Tsui,757,Germany,Male,33,1,122088.67,1,1,0,42581.09,0
3288,15596649,Bailey,651,France,Female,39,8,0.00,1,1,0,137452.57,0
3289,15730673,Dietz,567,Germany,Male,40,7,122265.24,1,1,0,138552.74,0
3290,15749528,Achebe,652,Spain,Male,58,6,0.00,2,0,1,170025.43,0
3291,15684951,He,542,France,Female,59,2,68892.77,2,1,0,7905.06,1
3292,15701109,Andreyev,663,France,Female,37,7,0.00,1,1,1,185210.63,0
3293,15662532,Holmes,757,Germany,Male,31,8,149085.90,2,1,1,197077.36,0
3294,15616530,Foran,638,France,Male,36,6,188455.19,1,0,0,47031.40,1
3295,15662232,Learmonth,675,Germany,Male,42,2,92616.64,2,1,0,8567.18,0
3296,15585100,Rioux,511,Germany,Female,40,9,124401.60,1,1,0,198814.24,1
3297,15686812,Jones,692,Spain,Female,44,8,0.00,1,0,1,159069.37,0
3298,15686255,Mouzon,738,Germany,Male,35,6,101744.84,1,0,0,85185.44,0
3299,15635905,Moran,616,Spain,Female,32,6,0.00,2,1,1,43001.46,0
3300,15714485,Udinese,774,France,Male,60,5,85891.55,1,1,0,74135.48,1
3301,15593470,Tu,576,Germany,Female,36,8,166287.85,1,1,1,23305.85,0
3302,15753840,Brown,524,Spain,Female,32,6,0.00,1,1,1,132861.90,1
3303,15577402,Grant,593,France,Male,31,9,0.00,2,0,1,20492.16,0
3304,15764866,Synnot,539,Germany,Female,43,3,116220.50,3,1,0,55803.96,1
3305,15813095,Nwebube,553,France,Male,37,2,0.00,2,1,0,33877.29,0
3306,15707479,Fan,664,France,Male,40,7,125608.72,1,1,0,122073.48,0
3307,15607330,Vasilyev,713,Spain,Male,42,0,109121.71,1,0,1,167873.49,0
3308,15791316,Boni,714,France,Male,35,3,0.00,2,1,1,95623.28,0
3309,15655232,Noble,437,Germany,Male,35,6,126803.34,2,1,1,161133.40,0
3310,15663933,Jamieson,625,Germany,Female,35,5,86147.46,2,1,0,163440.80,1
3311,15705953,Kodilinyechukwu,721,Spain,Male,51,0,169312.13,1,1,0,109078.35,1
3312,15671387,Fetherstonhaugh,507,France,Female,29,4,89349.47,2,0,0,180626.68,0
3313,15653696,Goliwe,515,France,Female,28,9,0.00,2,0,0,94141.75,0
3314,15659428,Maggard,520,Spain,Female,42,6,0.00,2,1,1,34410.55,0
3315,15724321,Baresi,516,Germany,Female,47,9,128298.74,1,0,0,149614.17,1
3316,15604093,Neitenstein,546,France,Male,34,4,165363.31,2,1,1,25744.13,1
3317,15648178,Lettiere,630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0
3318,15576935,Ampt,743,Spain,Male,43,2,161807.18,2,0,1,93228.86,1
3319,15730441,Dodd,509,France,Male,26,10,0.00,2,1,1,6177.83,0
3320,15776231,Kent,626,Germany,Male,35,4,88109.81,1,1,1,32825.50,0
3321,15770811,Wallace,519,France,Male,36,9,0.00,2,0,1,145562.40,0
3322,15780909,Caffyn,769,Germany,Male,34,7,115101.50,1,0,0,57841.89,1
3323,15621244,Gallo,678,France,Male,36,0,107379.68,1,1,1,84460.18,0
3324,15585839,Niu,633,France,Male,37,2,0.00,2,1,0,182258.17,0
3325,15790782,Baryshnikov,661,Spain,Male,39,6,132628.98,1,0,0,38812.67,0
3326,15632143,Lung,652,France,Male,31,2,119148.55,1,0,0,149740.22,0
3327,15773322,Obiajulu,536,Germany,Female,44,4,121898.82,1,0,0,131007.18,0
3328,15665181,Chung,808,Spain,Male,25,7,0.00,2,0,1,23180.37,0
3329,15689751,Jones,666,France,Female,31,2,79589.43,1,0,0,4050.57,0
3330,15663942,Hsiung,639,France,Female,38,5,0.00,2,0,0,93716.38,0
3331,15698664,Liang,567,Spain,Male,43,2,115643.58,2,0,0,174606.35,0
3332,15773605,Iadanza,670,Spain,Female,32,3,0.00,2,1,0,46175.70,0
3333,15689661,Gorbunov,663,France,Male,22,6,0.00,2,0,1,131827.15,0
3334,15703205,Uwaezuoke,656,France,Female,46,5,113402.14,2,1,1,138849.06,0
3335,15572158,Blackburn,604,Spain,Male,41,3,0.00,1,0,0,11819.84,0
3336,15585106,Calabresi,492,Germany,Female,38,8,57068.43,2,1,0,188974.81,0
3337,15733476,Gonzalez,543,Germany,Male,30,6,73481.05,1,1,1,176692.65,0
3338,15737909,Bates,759,France,Male,44,2,111095.58,2,1,0,100137.70,0
3339,15665590,Moore,541,France,Male,46,6,0.00,2,1,1,83456.67,0
3340,15735339,Lynch,663,France,Male,39,4,0.00,1,1,0,76884.05,0
3341,15697270,Gannon,608,Spain,Male,27,4,153325.10,1,1,1,199953.33,0
3342,15810775,Tsao,576,Spain,Male,52,2,100549.43,2,1,1,16644.16,0
3343,15678067,Boyle,667,Spain,Male,45,3,0.00,2,0,0,163655.01,0
3344,15596713,Christie,786,France,Male,37,7,165896.22,2,1,1,66977.68,0
3345,15670668,Webb,658,Germany,Male,29,5,75395.53,2,0,1,54914.92,0
3346,15803456,Yen,641,France,Female,40,9,0.00,1,0,0,151648.66,1
3347,15711015,Hammonds,743,France,Male,36,4,0.00,2,1,1,190911.02,0
3348,15610090,Han,667,France,Male,40,8,72945.29,2,1,0,98931.50,0
3349,15574947,Cartwright,656,France,Male,36,8,97786.08,2,0,1,21478.36,0
3350,15714256,Gerasimov,666,France,Male,30,7,109805.30,1,0,1,163625.56,0
3351,15722765,Owen,580,Spain,Female,57,0,136820.99,1,0,1,108528.74,0
3352,15574115,Shaw,656,Spain,Female,41,6,101179.23,2,1,1,35230.61,0
3353,15708917,Martin,598,Germany,Male,53,10,167772.96,1,1,1,136886.86,0
3354,15606267,Wilson,622,France,Female,38,4,98640.74,1,1,1,110457.99,0
3355,15679770,Smith,611,France,Female,61,3,131583.59,4,0,1,66238.23,1
3356,15803842,Dunn,752,Germany,Female,45,3,105426.50,2,0,1,89773.45,0
3357,15660688,King,701,Spain,Female,35,9,0.00,2,0,0,170996.86,0
3358,15654870,Longo,759,France,Female,45,8,0.00,2,1,1,99251.24,0
3359,15658339,Pugliesi,795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0
3360,15619087,Taylor,762,France,Male,53,1,102520.37,1,1,1,170195.40,0
3361,15601627,Siciliano,587,France,Male,33,8,148163.57,1,0,0,122925.40,0
3362,15691011,Shoebridge,591,France,Male,42,9,161651.37,2,1,1,131753.97,0
3363,15673439,Sun,646,Spain,Female,50,5,142644.64,2,1,1,142208.50,1
3364,15594515,Cheng,568,France,Female,44,7,0.00,2,0,0,62370.67,1
3365,15785167,Padovano,795,Spain,Male,29,4,0.00,2,0,0,155711.64,0
3366,15648367,Lo,600,Germany,Female,29,6,74430.10,2,1,1,96051.10,0
3367,15745623,Worsnop,788,France,Male,32,4,112079.58,1,0,0,89368.59,0
3368,15569248,Milanesi,554,France,Female,43,10,0.00,2,1,0,149629.13,1
3369,15721719,Calabresi,743,France,Male,42,7,77002.20,2,1,1,80428.42,0
3370,15650068,Johnson,511,France,Male,58,0,149117.31,1,1,1,162599.51,0
3371,15718443,Chibuzo,539,France,Male,39,3,0.00,2,1,0,36692.17,0
3372,15666166,Pettry,653,France,Female,74,0,121276.32,1,1,1,160348.31,0
3373,15783083,Shubin,534,France,Male,27,9,0.00,2,1,0,161344.13,0
3374,15678572,Keating,529,Spain,Male,38,7,99842.50,2,1,0,90256.06,1
3375,15651958,Giles,756,France,Male,27,8,0.00,2,1,1,157932.75,0
3376,15801488,Buckner,723,France,Male,25,3,0.00,2,1,1,134509.47,0
3377,15616454,Davidson,476,Germany,Female,34,8,111905.43,1,0,1,197221.81,1
3378,15613945,Andrews,472,France,Female,26,5,0.00,2,1,0,108411.66,0
3379,15783338,Williams,449,Spain,Male,32,0,155619.36,1,1,1,166692.03,0
3380,15790658,Iqbal,621,Spain,Male,42,8,68683.68,1,1,1,74157.71,0
3381,15578866,Hughes,676,France,Female,43,2,0.00,1,1,1,55119.53,0
3382,15758116,Rossi,666,France,Male,53,5,64646.70,1,1,0,128019.48,1
3383,15631927,Thomas,574,Spain,Female,28,7,0.00,2,0,0,185660.30,0
3384,15796334,Chukwualuka,558,Germany,Male,39,10,144757.02,1,1,0,22878.16,1
3385,15770225,Padovesi,493,France,Male,36,9,0.00,2,1,1,65816.53,0
3386,15595640,Rizzo,698,France,Male,37,8,0.00,2,0,0,145004.39,0
3387,15610226,Fenton,614,France,Female,27,9,106414.57,2,0,0,77500.81,0
3388,15633108,Thorpe,646,France,Male,26,4,139848.17,1,1,0,164696.27,0
3389,15617432,Folliero,816,Germany,Female,40,9,109003.26,1,1,1,79580.56,0
3390,15611329,Findlay,608,Spain,Female,35,6,0.00,2,1,1,143463.28,0
3391,15750056,Hyde,702,France,Female,29,6,149218.39,1,1,1,9633.01,0
3392,15707696,Lu,471,Spain,Female,28,5,0.00,2,1,1,22356.97,0
3393,15645059,Crace,711,France,Female,28,8,0.00,2,0,0,105159.89,0
3394,15586629,Campbell,637,France,Male,33,5,0.00,2,1,0,139947.17,0
3395,15673570,Olsen,580,France,Male,37,9,0.00,2,0,1,77108.66,0
3396,15676966,Capon,730,Spain,Male,42,4,0.00,2,0,1,85982.47,0
3397,15607986,Nnamutaezinwa,555,France,Male,40,10,139930.18,1,1,1,105720.09,0
3398,15677921,Bobrov,720,Germany,Male,60,9,115920.62,2,0,0,157552.08,1
3399,15609286,Chadwick,702,France,Male,37,10,150525.80,1,1,1,94728.49,0
3400,15629793,Banks,652,Spain,Male,28,8,156823.70,2,1,0,198251.52,0
3401,15712264,Plumb,713,France,Female,39,10,0.00,2,1,1,126263.97,0
3402,15739578,Chiazagomekpere,850,France,Male,49,6,128663.90,1,1,0,65769.30,1
3403,15631457,Asher,639,France,Male,37,5,98186.70,1,0,1,173386.95,0
3404,15651144,Yao,632,Germany,Female,35,2,150561.03,2,0,0,64722.61,0
3405,15683521,Godfrey,594,Germany,Male,28,0,142574.71,2,1,0,129084.82,0
3406,15774155,Trevisani,662,Germany,Male,33,0,103471.52,1,1,1,162703.00,0
3407,15790497,Ross,503,Spain,Male,37,6,0.00,2,0,0,136506.86,0
3408,15612771,Bell,452,France,Male,35,4,148172.44,1,1,1,4175.68,0
3409,15688210,Sims,670,France,Female,39,8,101928.51,1,0,0,89205.54,0
3410,15583692,Chan,591,Germany,Female,35,2,90194.34,2,1,0,57064.57,0
3411,15572145,Ashton,767,France,Female,34,8,0.00,2,1,0,94767.77,0
3412,15585734,Gouger,803,Germany,Male,41,9,137742.90,2,1,1,166957.82,0
3413,15702298,Parkhill,655,Germany,Male,41,8,125561.97,1,0,0,164040.94,1
3414,15592078,Davide,590,Germany,Female,27,8,123599.49,2,1,0,1676.92,0
3415,15635097,Okeke,599,Germany,Male,39,2,188976.89,2,0,1,176142.09,0
3416,15634501,Wei,441,France,Male,60,1,140614.15,1,0,1,174381.23,0
3417,15656417,Marsh,582,France,Female,39,1,132077.48,2,1,0,192255.15,0
3418,15730793,Russell,699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1
3419,15791991,Udinesi,773,France,Male,52,4,0.00,1,0,1,144113.42,0
3420,15773776,Ho,655,France,Female,38,6,0.00,1,1,1,188639.28,0
3421,15587573,Castiglione,626,Germany,Male,27,4,115084.53,2,0,1,26907.43,0
3422,15768476,Chukwubuikem,703,Spain,Male,31,6,0.00,2,1,1,67667.19,0
3423,15576111,Reagan,734,Germany,Male,33,5,121898.58,1,1,0,61829.89,0
3424,15607884,Wallace,663,France,Female,39,8,0.00,2,1,1,101168.90,0
3425,15651272,Reyes,709,France,Male,38,5,0.00,2,1,1,81452.29,0
3426,15713769,Michelides,617,Spain,Male,38,7,0.00,1,1,1,27239.28,0
3427,15568046,Izuchukwu,809,France,Male,24,7,109558.36,1,1,0,183515.13,0
3428,15775067,Fang,606,France,Male,47,3,93578.68,2,0,1,137720.56,1
3429,15721937,Romilly,686,France,Male,38,0,138131.34,1,0,1,115927.85,0
3430,15753092,He,791,Germany,Male,35,5,129828.58,1,1,1,181918.26,1
3431,15783875,Li Fonti,500,France,Female,34,4,0.00,2,1,0,12833.96,0
3432,15586870,Ni,632,France,Male,27,4,193125.85,1,1,1,152665.85,0
3433,15803790,Allen,638,Germany,Male,37,2,89728.86,2,1,1,37294.88,0
3434,15762268,Hancock,666,France,Female,41,10,141162.08,1,1,0,50908.48,0
3435,15726354,Smith,688,France,Female,32,6,123157.95,1,1,0,172531.23,0
3436,15570769,Kibble,494,France,Male,69,9,93320.80,1,1,1,24489.44,0
3437,15708513,Bevan,446,France,Female,39,1,90217.07,1,1,0,191350.48,0
3438,15750243,Genovese,830,Spain,Male,40,4,0.00,2,0,1,81622.52,0
3439,15764195,Newsom,519,Spain,Male,39,4,111900.14,1,1,1,97577.17,0
3440,15622478,Greaves,698,France,Female,40,7,105061.74,3,1,0,107815.31,1
3441,15726774,Field,563,France,Male,35,3,106250.72,1,0,0,39546.32,0
3442,15586976,Alexeeva,566,France,Female,42,6,0.00,1,1,0,180702.12,1
3443,15617434,Yen,655,Spain,Male,38,9,0.00,1,0,1,90490.33,0
3444,15592386,Campbell,520,France,Male,58,3,0.00,2,0,1,32790.02,0
